ONTOLOGY,ID,Description,Fold_Enrichment_Score,Count,pvalue,p.adjust,geneID
BP,GO:0008277,regulation of G protein-coupled receptor signaling pathway,0.4992112088558517,2,0.9127008723928459,0.9683666276147671,MET/NMT2
MF,GO:0015297,antiporter activity,0.4164,1,0.9130132843304861,0.9777260903076853,SLC35E3
MF,GO:0038024,cargo receptor activity,0.4164,1,0.9130132843304861,0.9777260903076853,SCARA3
BP,GO:0003002,regionalization,0.6357476078591616,6,0.9134485582225175,0.9683666276147671,CYP26B1/TGFBR1/ACVR2B/FRS2/RBPJ/LDB1
CC,GO:0036126,sperm flagellum,0.414893840877049,1,0.9135189133072226,0.9772964144416078,GABARAP
BP,GO:0032651,regulation of interleukin-1 beta production,0.41323594510845507,1,0.9144795964438452,0.9683666276147671,ARG2
BP,GO:0045132,meiotic chromosome segregation,0.41323594510845507,1,0.9144795964438452,0.9683666276147671,AGO4
BP,GO:1901379,regulation of potassium ion transmembrane transport,0.41323594510845507,1,0.9144795964438452,0.9683666276147671,NEDD4
BP,GO:0016331,morphogenesis of embryonic epithelium,0.49588313413014606,2,0.9146038819844715,0.9683666276147671,MTHFD1L/BCL10
BP,GO:0035567,non-canonical Wnt signaling pathway,0.49588313413014606,2,0.9146038819844715,0.9683666276147671,AGO4/MAP3K7
BP,GO:0002449,lymphocyte mediated immunity,0.6339415067004709,6,0.9147482514209422,0.9683666276147671,VAMP7/MAP3K7/BCL10/FAM49B/RNF168/IL7R
BP,GO:0034764,positive regulation of transmembrane transport,0.5469299273494258,3,0.9148065265298795,0.9683666276147671,BAX/CAPN10/STAC
BP,GO:0035637,multicellular organismal signaling,0.5469299273494258,3,0.9148065265298795,0.9683666276147671,TMEM65/GBA/ASPH
BP,GO:0030216,keratinocyte differentiation,0.6096923780288682,5,0.9159882150856613,0.9692054531267016,CYP26B1/VDR/RBPJ/PKP3/AKR1C3
BP,GO:0055088,lipid homeostasis,0.4925991398643835,2,0.9164679414906698,0.9692054531267016,PRKAA2/FITM2
BP,GO:0030510,regulation of BMP signaling pathway,0.4086948907666039,1,0.9167902122988072,0.9692054531267016,RBPJ
BP,GO:0045639,positive regulation of myeloid cell differentiation,0.4086948907666039,1,0.9167902122988072,0.9692054531267016,ARNT
BP,GO:0051899,membrane depolarization,0.4086948907666039,1,0.9167902122988072,0.9692054531267016,GCLM
BP,GO:0072503,cellular divalent inorganic cation homeostasis,0.678947496019977,9,0.917157456204437,0.9693417853571447,BAX/TRPM7/VDR/DIAPH1/ANXA7/CDK5/PDZD8/RIC3/MYO5A
BP,GO:0050679,positive regulation of epithelial cell proliferation,0.5416199280547712,3,0.9180379014271989,0.9700203072742454,TGFBR1/ARNT/PDCD6
BP,GO:0019319,hexose biosynthetic process,0.4042525549974017,1,0.9190385202500423,0.9708254220662611,PGM1
MF,GO:0046906,tetrapyrrole binding,0.4881931034482759,2,0.9190941865926043,0.9827237841259384,CYP26B1/CYB5D2
BP,GO:0042133,neurotransmitter metabolic process,0.4861599354217118,2,0.9200820534556099,0.971118986864453,ARG2/RNF180
BP,GO:0045807,positive regulation of endocytosis,0.4861599354217118,2,0.9200820534556099,0.971118986864453,APPL2/MYO18A
BP,GO:0050670,regulation of lymphocyte proliferation,0.5364120441311676,3,0.9211572549838637,0.971118986864453,ARG2/CDKN1A/CARD11
BP,GO:0003073,regulation of systemic arterial blood pressure,0.39990575333076295,1,0.9212261972246618,0.971118986864453,RASL10B
BP,GO:0007589,body fluid secretion,0.39990575333076295,1,0.9212261972246618,0.971118986864453,VDR
BP,GO:0035278,miRNA mediated inhibition of translation,0.39990575333076295,1,0.9212261972246618,0.971118986864453,AGO4
BP,GO:0040033,"negative regulation of translation, ncRNA-mediated",0.39990575333076295,1,0.9212261972246618,0.971118986864453,AGO4
BP,GO:0045974,"regulation of translation, ncRNA-mediated",0.39990575333076295,1,0.9212261972246618,0.971118986864453,AGO4
BP,GO:0032412,regulation of ion transmembrane transporter activity,0.5721728470732454,4,0.9220130147977109,0.9716966176676395,NEDD4/STAC/PDE4B/MYO5A
BP,GO:0032944,regulation of mononuclear cell proliferation,0.5338454793267122,3,0.9226759567084287,0.9721434322429133,ARG2/CDKN1A/CARD11
BP,GO:0044728,DNA methylation or demethylation,0.3956514368059676,1,0.9233548751055477,0.9725592785986664,PIK3CA
BP,GO:0010977,negative regulation of neuron projection development,0.4798869039969155,2,0.9235487938118605,0.9725592785986664,SNAPIN/CDK5
BP,GO:0009612,response to mechanical stimulus,0.5313033579965851,3,0.9241678848176709,0.9725606938075039,BCL10/STRBP/CRADD
BP,GO:0050707,regulation of cytokine secretion,0.5313033579965851,3,0.9241678848176709,0.9725606938075039,ARG2/MAPKBP1/IL1RAP
CC,GO:0097729,9+2 motile cilium,0.3937257877710771,1,0.9242082659519365,0.9788252185644065,GABARAP
BP,GO:0034767,positive regulation of ion transmembrane transport,0.47681070589437125,2,0.925228601137253,0.9725606938075039,BAX/STAC
BP,GO:0042129,regulation of T cell proliferation,0.47681070589437125,2,0.925228601137253,0.9725606938075039,ARG2/CARD11
CC,GO:0014069,postsynaptic density,0.5954494938513204,5,0.9252855212602906,0.9788252185644065,ALS2/ADCY1/CDK5/NSMF/PDE4B
CC,GO:1902495,transmembrane transporter complex,0.5954494938513204,5,0.9252855212602906,0.9788252185644065,CLCC1/ANO1/PIDD1/PDE4B/LRRC8B
BP,GO:0042102,positive regulation of T cell proliferation,0.39148668483958904,1,0.9254261419389357,0.9725606938075039,CARD11
BP,GO:0044070,regulation of anion transport,0.39148668483958904,1,0.9254261419389357,0.9725606938075039,TRIAP1
BP,GO:0097711,ciliary basal body-plasma membrane docking,0.39148668483958904,1,0.9254261419389357,0.9725606938075039,MAPRE1
BP,GO:1903531,negative regulation of secretion by cell,0.5287853326032363,3,0.9256334416770238,0.9725606938075039,RAB7A/ARG2/MAPKBP1
BP,GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,0.6181368707993511,6,0.9257018206545367,0.9725606938075039,RC3H2/MAP3K7/BCL10/FAM49B/RNF168/IL7R
CC,GO:0000794,condensed nuclear chromosome,0.38974875961177324,1,0.926182351078526,0.9788252185644065,RCC1
BP,GO:0030509,BMP signaling pathway,0.47377369502880196,2,0.9268735873791908,0.9728809173208344,ACVR2B/RBPJ
BP,GO:0043271,negative regulation of ion transport,0.47377369502880196,2,0.9268735873791908,0.9728809173208344,NEDD4/ISCU
BP,GO:1905952,regulation of lipid localization,0.47377369502880196,2,0.9268735873791908,0.9728809173208344,TRIAP1/FITM2
BP,GO:0006835,dicarboxylic acid transport,0.38740869853917664,1,0.9274415431096843,0.9728809173208344,PRAF2
BP,GO:0010660,regulation of muscle cell apoptotic process,0.38740869853917664,1,0.9274415431096843,0.9728809173208344,NUPR1
BP,GO:0033108,mitochondrial respiratory chain complex assembly,0.38740869853917664,1,0.9274415431096843,0.9728809173208344,SDHAF2
BP,GO:0045861,negative regulation of proteolysis,0.6147311580125777,6,0.927961449549055,0.9731753484829997,CSNK2A2/RPS6KA1/RYBP/CDK5/TRIAP1/MTM1
CC,GO:0070469,respiratory chain,0.3858512720156556,1,0.928105116834407,0.9788252185644065,C15orf48
CC,GO:0099240,intrinsic component of synaptic membrane,0.47055033172640925,2,0.9284948147697163,0.9788252185644065,PSEN2/ADCY1
BP,GO:0006874,cellular calcium ion homeostasis,0.6496285599958245,8,0.9285665457523982,0.9731813913898016,BAX/VDR/DIAPH1/ANXA7/CDK5/PDZD8/RIC3/MYO5A
BP,GO:0010771,negative regulation of cell morphogenesis involved in differentiation,0.38341479443052534,1,0.9294025824850982,0.9731813913898016,CDK5
BP,GO:0030316,osteoclast differentiation,0.38341479443052534,1,0.9294025824850982,0.9731813913898016,TOB2
BP,GO:0043255,regulation of carbohydrate biosynthetic process,0.38341479443052534,1,0.9294025824850982,0.9731813913898016,EPM2AIP1
BP,GO:0051591,response to cAMP,0.38341479443052534,1,0.9294025824850982,0.9731813913898016,SDC1
BP,GO:0060996,dendritic spine development,0.38341479443052534,1,0.9294025824850982,0.9731813913898016,CDK5
CC,GO:0032279,asymmetric synapse,0.5881879146580116,5,0.9298825190904025,0.9788252185644065,ALS2/ADCY1/CDK5/NSMF/PDE4B
CC,GO:0099634,postsynaptic specialization membrane,0.38203096239173817,1,0.9299778947972769,0.9788252185644065,ADCY1
BP,GO:0070371,ERK1 and ERK2 cascade,0.5866125403747785,5,0.9309848662970663,0.9739844832985659,PDE8A/NDRG4/DUSP10/FRS2/PTPN1
BP,GO:0046364,monosaccharide biosynthetic process,0.3795023985689894,1,0.9313107235281435,0.9739844832985659,PGM1
BP,GO:0050848,regulation of calcium-mediated signaling,0.3795023985689894,1,0.9313107235281435,0.9739844832985659,MYO5A
BP,GO:0060191,regulation of lipase activity,0.3795023985689894,1,0.9313107235281435,0.9739844832985659,ARL1
BP,GO:0021915,neural tube development,0.46489043824701193,2,0.9316061023880825,0.9739844832985659,MTHFD1L/BCL10
BP,GO:0032680,regulation of tumor necrosis factor production,0.46489043824701193,2,0.9316061023880825,0.9739844832985659,ARG2/CARD9
BP,GO:0022898,regulation of transmembrane transporter activity,0.5550930605934471,4,0.932355510193613,0.9744389905081959,NEDD4/STAC/PDE4B/MYO5A
BP,GO:0001708,cell fate specification,0.37566904100768644,1,0.9331673903808719,0.9744389905081959,RBPJ
BP,GO:0048525,negative regulation of viral process,0.37566904100768644,1,0.9331673903808719,0.9744389905081959,BANF1
BP,GO:1901570,fatty acid derivative biosynthetic process,0.37566904100768644,1,0.9331673903808719,0.9744389905081959,AKR1C3
BP,GO:0007204,positive regulation of cytosolic calcium ion concentration,0.5829347188050307,5,0.9332385218829723,0.9744389905081959,BAX/DIAPH1/CDK5/RIC3/MYO5A
CC,GO:1990351,transporter complex,0.5811013132765898,5,0.9342261575003539,0.9813141694711377,CLCC1/ANO1/PIDD1/PDE4B/LRRC8B
BP,GO:0007200,phospholipase C-activating G protein-coupled receptor signaling pathway,0.3719123505976096,1,0.9349739689188505,0.9748337155380783,ANO1
BP,GO:0010657,muscle cell apoptotic process,0.3719123505976096,1,0.9349739689188505,0.9748337155380783,NUPR1
BP,GO:0022600,digestive system process,0.3719123505976096,1,0.9349739689188505,0.9748337155380783,VDR
BP,GO:0036503,ERAD pathway,0.3719123505976096,1,0.9349739689188505,0.9748337155380783,EDEM1
BP,GO:0060079,excitatory postsynaptic potential,0.3719123505976096,1,0.9349739689188505,0.9748337155380783,CDK5
BP,GO:0010001,glial cell differentiation,0.5118059870609306,3,0.9351868974325518,0.9748337155380783,CDK6/DUSP10/CDK5
BP,GO:0032640,tumor necrosis factor production,0.4563341725124043,2,0.936048154341197,0.9748337155380783,ARG2/CARD9
BP,GO:1903555,regulation of tumor necrosis factor superfamily cytokine production,0.4563341725124043,2,0.936048154341197,0.9748337155380783,ARG2/CARD9
BP,GO:0007631,feeding behavior,0.3682300500966431,1,0.9367318077773716,0.9748337155380783,USP46
BP,GO:0032611,interleukin-1 beta production,0.3682300500966431,1,0.9367318077773716,0.9748337155380783,ARG2
BP,GO:0046632,alpha-beta T cell differentiation,0.3682300500966431,1,0.9367318077773716,0.9748337155380783,RC3H2
BP,GO:0048661,positive regulation of smooth muscle cell proliferation,0.3682300500966431,1,0.9367318077773716,0.9748337155380783,PAK1
BP,GO:0050830,defense response to Gram-positive bacterium,0.3682300500966431,1,0.9367318077773716,0.9748337155380783,CARD9
BP,GO:0032103,positive regulation of response to external stimulus,0.5757157129993956,5,0.9375497227218705,0.9754353636911942,MET/SNX4/VAMP7/NUPR1/ZCCHC3
CC,GO:0044455,mitochondrial membrane part,0.5054820157410335,3,0.9384858741933444,0.9829283623566184,MPC2/C15orf48/TOMM20
BP,GO:0050954,sensory perception of mechanical stimulus,0.45080284920922364,2,0.9388562465416173,0.9763659860712689,DIAPH1/MARVELD2
BP,GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,0.504858394476393,3,0.9389242225936096,0.9763659860712689,ADCY7/ADCY9/ADCY1
MF,GO:0033218,amide binding,0.5965280898876405,6,0.9395462553426099,0.9999991752923971,PPIE/LANCL1/ITM2B/TOMM20/NPBWR1/KPNA5
BP,GO:0007229,integrin-mediated signaling pathway,0.36107995203651416,1,0.9401064807615589,0.9764250547024639,ITGA6
BP,GO:0032652,regulation of interleukin-1 production,0.36107995203651416,1,0.9401064807615589,0.9764250547024639,ARG2
BP,GO:0048259,regulation of receptor-mediated endocytosis,0.36107995203651416,1,0.9401064807615589,0.9764250547024639,USP46
BP,GO:0070663,regulation of leukocyte proliferation,0.5025842575643372,3,0.9401250922390356,0.9764250547024639,ARG2/CDKN1A/CARD11
CC,GO:0000786,nucleosome,0.3606086654351921,1,0.9402351526644053,0.9829283623566184,HP1BP3
BP,GO:0055074,calcium ion homeostasis,0.6316982600384027,8,0.9405601613669206,0.9764250547024639,BAX/VDR/DIAPH1/ANXA7/CDK5/PDZD8/RIC3/MYO5A
BP,GO:0007411,axon guidance,0.5390034066632022,4,0.9414428282954581,0.9764250547024639,PIK3CA/CDK5/FRS2/CYFIP1
BP,GO:1901568,fatty acid derivative metabolic process,0.44540401269174795,2,0.9415471610709731,0.9764250547024639,PLA2G3/AKR1C3
BP,GO:0007218,neuropeptide signaling pathway,0.3576080294207784,1,0.9417258348121701,0.9764250547024639,NPBWR1
BP,GO:0030593,neutrophil chemotaxis,0.3576080294207784,1,0.9417258348121701,0.9764250547024639,PDE4B
BP,GO:0032414,positive regulation of ion transmembrane transporter activity,0.3576080294207784,1,0.9417258348121701,0.9764250547024639,STAC
CC,GO:0001669,acrosomal vesicle,0.35726969631079214,1,0.9417925130411766,0.9829283623566184,CSNK2A2
MF,GO:0000980,RNA polymerase II distal enhancer sequence-specific DNA binding,0.3575151515151515,1,0.9418865499290453,0.9999991752923971,RBBP4
BP,GO:0097485,neuron projection guidance,0.5370575459893279,4,0.9424970943243667,0.9764250547024639,PIK3CA/CDK5/FRS2/CYFIP1
BP,GO:0007156,homophilic cell adhesion via plasma membrane adhesion molecules,0.4427527983304876,2,0.942850087944443,0.9764250547024639,CDH20/PCDHB13
BP,GO:0050806,positive regulation of synaptic transmission,0.4427527983304876,2,0.942850087944443,0.9764250547024639,ADCY1/CDK5
BP,GO:0006637,acyl-CoA metabolic process,0.35420223866439005,1,0.9433014908998729,0.9764250547024639,MPC2
BP,GO:0007009,plasma membrane organization,0.35420223866439005,1,0.9433014908998729,0.9764250547024639,FNBP1L
BP,GO:0015748,organophosphate ester transport,0.35420223866439005,1,0.9433014908998729,0.9764250547024639,TRIAP1
BP,GO:0035383,thioester metabolic process,0.35420223866439005,1,0.9433014908998729,0.9764250547024639,MPC2
BP,GO:0043266,regulation of potassium ion transport,0.35420223866439005,1,0.9433014908998729,0.9764250547024639,NEDD4
CC,GO:0044853,plasma membrane raft,0.3539919926749134,1,0.943309368864317,0.9829283623566184,PRKAR2A
BP,GO:0051100,negative regulation of binding,0.4401329592871119,2,0.9441253955010309,0.9767693159402652,BAX/MET
BP,GO:0019882,antigen processing and presentation,0.4936889609702782,3,0.9447134340301961,0.9767693159402652,RAB7A/CAPZA1/DCTN4
BP,GO:0002286,T cell activation involved in immune response,0.35086070811095244,1,0.9448346259156695,0.9767693159402652,RC3H2
BP,GO:0003300,cardiac muscle hypertrophy,0.35086070811095244,1,0.9448346259156695,0.9767693159402652,PAK1
BP,GO:0042136,neurotransmitter biosynthetic process,0.35086070811095244,1,0.9448346259156695,0.9767693159402652,ARG2
BP,GO:0071772,response to BMP,0.43754394187954065,2,0.9453736231110307,0.9767714002901908,ACVR2B/RBPJ
BP,GO:0071773,cellular response to BMP stimulus,0.43754394187954065,2,0.9453736231110307,0.9767714002901908,ACVR2B/RBPJ
BP,GO:0060047,heart contraction,0.5313033579965851,4,0.9455569750105141,0.9767714002901908,PIK3CA/TMEM65/PDE4B/ASPH
BP,GO:0001894,tissue homeostasis,0.4915141197325236,3,0.9458084492667035,0.9767831357240288,BAX/ACTG1/LDB1
BP,GO:0050905,neuromuscular process,0.3475816360725323,1,0.9463263851157522,0.9770699834139289,POMK
MF,GO:0015294,solute:cation symporter activity,0.34700000000000003,1,0.9467008243316237,0.9999991752923971,SLC36A1
MF,GO:0042562,hormone binding,0.34700000000000003,1,0.9467008243316237,0.9999991752923971,VDR
MF,GO:0051087,chaperone binding,0.34700000000000003,1,0.9467008243316237,0.9999991752923971,BAX
MF,GO:0015267,channel activity,0.6209473684210527,8,0.94727401943136,0.9999991752923971,BAX/TRPM7/CLCC1/ANO1/MTMR6/CDK5/PIDD1/LRRC8B
CC,GO:1990204,oxidoreductase complex,0.34451006429969244,1,0.947627287998779,0.9854567206534208,P4HB
BP,GO:0099565,"chemical synaptic transmission, postsynaptic",0.3443632875903792,1,0.947777882970188,0.9780856391854268,CDK5
BP,GO:0140013,meiotic nuclear division,0.4324562216251274,2,0.9477909512460552,0.9780856391854268,CYP26B1/AGO4
MF,GO:0022803,passive transmembrane transporter activity,0.6195886214442013,8,0.9480731872248338,0.9999991752923971,BAX/TRPM7/CLCC1/ANO1/MTMR6/CDK5/PIDD1/LRRC8B
BP,GO:0032409,regulation of transporter activity,0.5256711669224163,4,0.948467501682416,0.9785355812437404,NEDD4/STAC/PDE4B/MYO5A
BP,GO:0010469,regulation of signaling receptor activity,0.42995647467931736,2,0.9489610860597308,0.9785366826727737,CDK5/LDOC1
BP,GO:0006613,cotranslational protein targeting to membrane,0.34120399137395374,1,0.9491902039888803,0.9785366826727737,SEC62
BP,GO:0014897,striated muscle hypertrophy,0.34120399137395374,1,0.9491902039888803,0.9785366826727737,PAK1
BP,GO:0033559,unsaturated fatty acid metabolic process,0.33810213690691776,1,0.9505644035254128,0.9793463168486385,AKR1C3
BP,GO:0050804,modulation of chemical synaptic transmission,0.597106984904419,7,0.950772046552183,0.9793463168486385,USP46/SNAPIN/ADCY1/CDK5/NSMF/RIN1/CYFIP1
BP,GO:0002695,negative regulation of leukocyte activation,0.42504268639726805,2,0.9512268176165146,0.9793463168486385,RC3H2/ARG2
BP,GO:0060828,regulation of canonical Wnt signaling pathway,0.5201571337029505,4,0.9512349732522715,0.9793463168486385,BTRC/SDHAF2/RBPJ/TBL1XR1
BP,GO:0050727,regulation of inflammatory response,0.6134636710888406,8,0.9514654853207257,0.9793463168486385,SNX4/ADCY7/VAMP7/APPL2/DUSP10/NUPR1/GBA/APOD
BP,GO:0099177,regulation of trans-synaptic signaling,0.595740607364592,7,0.9515208562126525,0.9793463168486385,USP46/SNAPIN/ADCY1/CDK5/NSMF/RIN1/CYFIP1
CC,GO:0044815,DNA packaging complex,0.33552284523100484,1,0.9516169213338195,0.9876342948504381,HP1BP3
MF,GO:0005216,ion channel activity,0.5955721153846154,7,0.9517309424517337,0.9999991752923971,TRPM7/CLCC1/ANO1/MTMR6/CDK5/PIDD1/LRRC8B
BP,GO:0014896,muscle hypertrophy,0.33505617170955815,1,0.9519015085593698,0.9793463168486385,PAK1
BP,GO:0072676,lymphocyte migration,0.33505617170955815,1,0.9519015085593698,0.9793463168486385,APOD
BP,GO:0032411,positive regulation of transporter activity,0.3320645987478657,1,0.9532025184577048,0.9799413305751687,STAC
